date,abdominal pain,macular degeneration,choking,allergy,anemia,anorexia,anthrax,apnea,cardiac arrest,asthma,cerebral palsy,illusion,avian flu,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bones,brain dead,encephalitis,dengue,spotting,shortness of breath,bronchitis,bruises,blisters,burns,corpse,calculus,colon cancer,bladder cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,cataracts,common cold,encephalopathy,stroke,chills,cholera,alcoholism,copd,chronic diseases,shock,stenosis,brain injury,coronary heart disease,cough,cramps,decapitation,birth defects,substance abuse,sleep deprivation,dyslexia,stuttering,diarrhea,mental retardation,bends,tuberculosis,lyme disease,disease,infectious diseases,kidney disease,neurological disorders,multiple sclerosis,dizziness,binge drinking,drowning,drunkenness,muscular dystrophy,amelia,emergency,vomiting,polio,hernia,mumps,epilepsy,rash,kidney failure,dementia,fatigue,typhoid,cystic fibrosis,fibrosis,flushing,seizure,food allergies,food poisoning,frostbite,boils,carbon monoxide poisoning,stomach cancer,gerd,gonorrhea,gunshot wound,hearing loss,heart attack,heart disease,heart failure,heat stroke,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,rabies,overeating,fever,hypothermia,blindness,critically ill,erectile dysfunction,bacterial infection,infection,inflammation,influenza,foot injury,spinal injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,lacerations,underweight,leg injury,leprosy,leukemia,liver disease,unconsciousness,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,rubella,measles,melanoma,memory loss,meningitis,microcephaly,migraine,smallpox,oral cancer,maids,nausea,neck injury,thyroid cancer,kidney cancer,skin cancer,testicular cancer,numbness,obesity,hallucinations,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,joint pain,pancreatic cancer,paralysis,aches,plague,pneumonia,lead poisoning,poisoning,sepsis,arthritis,polyps,spinal cord injury,postpartum depression,preterm birth,brain tumor,itching,coma,hepatitis c,lung cancer,rare disease,confusion,recurrence,malaria,infertility,severe acute respiratory syndrome,respiratory infections,rheumatoid arthritis,rupture,scars,learning disabilities,sclerosis,sexually transmitted diseases,morning sickness,sids,signs and symptoms,sleep apnea,sneezing,snoring,muscle pain,wheezing,spasms,miscarriage,stab wounds,starvation,vegetative state,stillbirth,kidney stones,strain,dehydration,sudden death,suffocation,sunburn,syndrome,fainting,aids,down syndrome,syphilis,amnesia,tetanus,sore throat,injury,tremors,cancer,ulcers,headaches,hives,warts,weight gain,birth weight,whooping cough,chronic pain,yellow fever,shingles
2007-01,1,4,6,27,4,14,8,0,1,15,2,5,0,9,1,25,38,60,2,7,0,10,0,8,0,2,12,1,112,14,3,2,1,24,4,1,713,6,0,5,4,44,3,2,5,0,2,39,2,3,4,17,5,3,26,15,0,0,1,4,2,0,3,0,278,5,1,1,2,2,1,3,1,0,0,217,12,3,3,1,9,8,3,2,14,1,1,2,4,12,6,2,1,5,0,8,0,1,15,0,21,28,10,0,4,2,2,4,0,4,0,21,0,8,0,8,3,94,25,3,0,2,0,8,0,3,3,5,6,0,3,2,2,0,44,6,2,6,58,4,3,3,5,1,10,0,0,5,1,0,6,0,0,1,15,1,2,33,3,3,0,4,2,29,1,0,8,3,4,7,14,0,31,0,8,1,3,0,7,2,11,6,0,9,0,26,4,15,19,0,0,2,0,9,2,3,12,0,12,1,0,0,0,3,6,2,6,5,5,0,1,1,45,13,0,5,2,18,5,30,0,2,4,1,1,291,5,401,4,16,2,1,13,2,3,0,1,1
2007-02,5,11,4,1,0,7,5,2,1,1,0,4,6,3,0,27,34,24,0,2,0,0,2,4,4,3,14,1,73,33,0,1,0,19,10,0,688,15,0,1,3,92,6,9,6,0,5,39,0,1,6,3,1,2,10,25,0,1,0,13,2,1,13,0,274,5,1,1,1,1,1,5,0,0,2,181,18,1,1,0,0,4,2,9,6,1,0,2,2,19,0,0,2,7,0,0,0,0,7,1,35,71,8,0,3,0,2,10,3,1,3,23,6,6,0,14,2,59,15,10,0,0,2,5,0,1,1,6,5,3,0,2,0,1,10,8,1,0,27,6,0,1,1,3,1,0,0,1,0,0,4,1,0,2,13,1,3,31,1,7,0,18,27,16,4,0,1,5,0,4,34,1,15,0,2,0,1,3,3,0,0,2,1,15,1,16,8,4,3,1,2,0,3,16,1,1,4,0,0,2,2,1,0,0,35,2,7,1,8,0,0,0,57,7,11,1,2,13,2,78,0,0,0,0,0,235,2,202,2,7,3,4,6,5,0,0,0,0
2007-03,1,0,10,54,2,0,5,29,9,6,1,4,3,2,1,21,20,8,1,5,1,1,3,4,1,2,19,3,68,26,1,30,0,10,2,2,713,8,4,2,0,19,5,2,11,0,2,53,0,12,0,6,1,1,4,25,1,0,2,9,8,0,3,0,198,8,0,0,0,3,8,5,1,1,0,219,17,0,0,0,3,10,24,3,6,0,0,2,6,31,16,7,4,1,1,0,0,0,11,2,58,25,6,0,30,0,3,56,8,10,0,23,4,1,1,4,3,60,10,3,0,1,0,12,0,8,1,3,2,0,0,9,2,0,10,1,0,0,61,2,0,0,0,0,10,0,1,6,0,2,13,2,0,0,0,0,1,25,3,3,0,0,17,23,13,1,0,4,3,5,16,0,64,3,1,8,2,4,11,2,1,6,24,50,1,27,9,8,9,0,0,1,2,14,1,0,3,0,1,0,27,4,4,1,10,3,7,5,8,4,1,0,44,12,3,6,1,5,1,25,0,2,1,0,0,269,12,380,2,12,2,18,3,0,0,2,0,2
2007-04,1,0,4,47,4,0,0,1,2,28,2,11,1,1,0,31,30,7,1,3,4,1,6,4,1,1,3,1,80,11,1,4,2,10,7,18,558,0,0,0,0,34,4,2,2,9,4,97,0,16,0,9,3,2,5,3,1,1,1,9,2,1,12,2,225,8,1,0,3,2,0,3,3,2,8,141,7,2,0,0,16,11,18,1,11,0,1,1,2,32,0,3,2,7,1,1,2,14,11,0,26,21,11,1,1,0,1,4,0,11,1,17,1,3,2,2,4,46,10,6,0,0,0,7,0,4,1,3,0,2,1,3,1,1,6,11,32,0,64,3,0,1,0,2,8,0,9,2,5,0,4,0,0,0,11,0,5,45,2,8,7,1,14,33,1,1,0,8,7,8,17,0,22,0,22,0,3,1,0,8,2,5,0,16,0,32,9,17,10,0,0,1,3,15,1,3,8,0,7,3,0,3,1,0,4,1,5,4,8,3,0,0,45,2,3,2,1,16,0,54,0,0,7,0,3,322,6,389,1,17,4,2,16,0,0,0,0,9
2007-05,2,1,7,29,6,2,5,0,1,25,4,4,1,12,2,55,30,36,2,3,1,1,1,6,1,1,13,1,79,25,1,2,0,10,15,0,548,6,0,0,3,27,4,0,16,1,2,56,4,6,8,14,4,1,6,15,3,2,2,3,4,4,18,3,249,10,2,1,0,4,0,8,1,0,1,191,3,0,0,2,19,7,3,32,9,1,1,3,1,31,0,1,1,1,0,0,1,0,18,3,71,41,7,0,26,0,2,1,0,9,2,14,0,8,3,5,2,88,6,3,0,1,0,9,1,4,0,1,1,0,1,5,1,2,11,3,13,8,42,0,0,0,13,3,1,0,37,29,1,0,9,1,0,4,13,0,1,30,6,2,2,4,4,27,8,1,1,6,4,16,4,0,19,0,11,0,0,0,2,2,2,4,19,27,5,26,9,1,1,1,0,0,1,10,2,1,2,0,6,1,0,1,0,1,3,4,3,2,7,0,0,1,47,9,2,4,4,30,1,59,6,0,0,0,0,298,7,279,2,45,6,2,6,1,0,0,0,0
2007-06,3,5,12,21,3,0,3,0,1,24,1,6,2,2,0,65,22,26,3,1,2,2,4,6,0,0,11,1,58,24,3,8,0,2,29,22,792,8,3,0,2,109,1,3,7,0,6,38,1,8,2,7,8,1,22,13,5,0,0,13,11,1,48,16,329,12,11,2,6,1,1,9,0,1,0,198,9,1,1,1,6,17,6,5,10,0,3,4,6,26,4,3,5,3,2,0,1,0,13,1,43,42,18,1,14,6,15,8,2,8,1,29,0,4,3,0,2,66,11,1,3,1,3,16,2,4,1,4,1,1,0,23,5,2,13,3,4,2,34,7,1,2,4,3,5,0,3,0,0,0,10,0,0,2,17,0,0,40,1,1,4,3,1,42,2,3,0,7,3,8,10,0,19,0,6,8,4,0,0,8,1,20,3,11,3,21,5,9,3,0,2,3,2,13,1,6,6,1,0,0,0,2,0,2,0,2,14,3,13,0,1,0,36,6,2,0,3,19,2,27,1,1,1,1,1,313,7,346,0,16,0,0,3,8,0,3,1,3
2007-07,5,3,15,22,1,6,5,8,12,12,0,6,5,0,3,52,14,18,1,2,2,1,0,3,1,0,12,5,134,9,0,5,0,1,3,0,623,5,0,0,2,41,2,0,21,0,12,37,0,28,2,6,8,0,4,23,2,4,0,8,0,4,20,0,214,6,1,2,7,4,0,15,3,0,1,179,5,2,1,0,6,7,2,5,11,0,0,0,2,47,2,3,0,3,0,0,0,1,23,3,45,27,19,7,2,0,1,6,2,2,1,17,4,4,1,8,0,60,7,3,0,0,2,7,0,0,0,0,2,1,0,10,6,0,25,3,0,0,34,2,0,2,8,3,4,0,4,6,0,0,11,4,0,0,7,0,0,60,1,9,0,2,9,45,2,0,3,6,3,6,0,6,27,0,14,10,0,0,0,2,2,9,1,4,1,30,12,13,4,0,1,2,11,16,0,7,16,0,0,0,6,0,0,0,1,1,6,3,8,8,1,0,34,7,5,0,1,34,1,66,0,1,2,1,0,301,1,246,2,15,0,0,13,0,0,3,0,1
2007-08,1,6,7,60,4,2,3,2,6,45,1,4,1,3,0,40,34,35,3,3,0,0,2,6,0,3,13,6,109,25,0,11,0,13,24,2,620,4,0,3,3,41,3,2,9,12,3,42,0,5,0,20,4,0,15,20,2,0,7,7,3,1,6,10,255,15,1,0,2,4,8,21,0,0,3,288,12,2,1,1,16,13,0,19,25,2,0,7,22,19,6,0,1,3,2,0,2,0,33,1,43,21,11,4,6,1,11,0,1,5,3,33,0,0,5,11,2,64,2,5,1,0,1,9,0,3,1,2,4,2,0,1,5,0,8,6,0,2,43,2,1,2,0,1,3,0,18,1,2,1,12,0,1,2,11,0,0,65,2,6,0,3,3,29,1,0,10,6,6,4,7,11,29,3,5,0,1,4,0,0,1,9,0,3,0,18,12,1,2,1,6,0,1,12,2,2,5,1,0,2,3,1,5,1,4,3,6,0,5,5,1,0,57,6,3,2,3,10,0,8,2,0,0,2,9,1499,7,287,0,25,1,1,8,3,2,2,0,0
2007-09,3,1,8,63,3,15,7,1,1,24,0,4,0,3,2,71,14,18,2,3,3,0,0,5,4,1,9,2,86,19,0,3,0,11,5,2,527,2,1,3,2,44,5,6,7,1,7,40,0,14,0,26,4,0,8,8,6,1,1,15,2,1,3,10,321,15,2,0,0,3,3,8,1,2,2,174,9,0,1,1,2,11,7,7,17,5,0,0,10,11,2,1,1,3,2,2,0,0,4,4,46,55,14,2,3,0,1,0,3,18,1,18,3,5,0,2,2,59,7,6,0,0,1,10,0,2,2,1,3,0,0,12,1,1,11,20,7,8,56,2,0,3,0,3,4,0,2,0,3,0,9,0,0,0,2,7,3,46,2,5,0,9,2,5,7,0,15,7,3,3,11,1,12,0,20,0,8,5,1,1,4,8,0,14,2,23,4,4,2,0,4,3,2,9,0,1,4,0,6,0,0,6,0,2,1,0,11,1,6,0,0,0,74,12,2,8,0,23,0,38,0,0,0,0,10,376,12,432,0,26,9,2,6,0,0,3,0,1
2007-10,5,0,9,5,0,0,7,0,4,19,2,2,0,2,4,55,42,25,2,8,0,11,0,3,3,1,20,3,98,16,0,4,0,10,22,0,632,0,1,1,4,30,1,7,22,1,8,47,1,10,4,23,4,0,10,32,5,0,2,10,3,4,15,2,394,10,1,1,3,2,0,22,2,0,2,201,8,2,2,1,3,6,8,31,17,0,1,4,0,20,0,5,1,8,1,0,9,1,15,7,98,62,17,0,9,0,0,2,0,3,3,8,3,3,2,11,4,193,11,19,0,3,0,13,0,3,2,5,0,4,0,19,0,3,14,5,6,0,249,1,0,4,1,4,1,0,1,0,2,0,5,0,0,1,5,1,10,57,1,3,0,3,7,29,13,1,0,2,7,14,9,2,17,2,16,13,1,1,6,6,3,12,4,5,5,24,6,12,3,0,0,1,5,15,1,3,9,1,0,2,0,1,1,0,1,1,11,2,13,0,0,4,74,11,1,0,0,12,5,33,1,1,2,5,2,355,11,601,3,17,2,0,13,1,1,2,0,1
2007-11,3,0,11,11,2,0,0,2,5,9,0,5,0,1,0,43,23,27,1,7,1,0,3,5,0,3,31,1,65,17,1,3,1,13,9,0,695,4,0,5,0,39,2,7,10,0,4,43,2,11,2,11,2,5,9,16,2,1,0,13,8,1,5,0,292,16,0,1,4,4,11,49,5,0,1,469,12,19,0,6,4,9,7,11,4,0,6,8,1,25,0,3,2,0,4,3,0,9,11,1,64,43,4,0,14,5,0,1,0,12,0,19,2,2,1,19,3,83,6,4,0,1,1,8,0,2,3,15,1,2,0,7,0,11,6,1,2,0,36,0,10,7,0,2,0,0,12,5,0,0,9,0,0,0,1,0,1,38,2,1,0,6,2,24,4,2,2,3,2,7,12,12,19,1,5,2,4,1,0,7,1,33,2,11,2,30,1,7,1,0,3,0,4,2,1,4,11,0,0,0,2,1,0,2,1,4,10,8,7,0,1,2,24,6,2,0,0,10,2,66,1,7,1,5,0,293,9,275,0,31,4,7,2,1,4,0,1,0
2007-12,1,0,8,8,3,11,8,0,1,6,4,18,1,7,1,17,15,12,1,3,0,1,0,3,0,1,11,0,41,20,2,4,0,4,24,1,620,3,0,1,0,15,3,1,10,0,2,49,0,5,0,11,2,0,5,16,0,1,3,9,1,0,8,0,176,9,7,0,4,1,7,22,2,7,1,238,12,2,0,1,6,8,3,3,6,0,0,0,2,17,0,2,5,5,1,0,0,0,21,10,31,20,5,0,2,1,1,1,8,0,1,13,6,0,1,2,2,58,3,1,0,1,0,8,0,1,7,3,3,2,0,12,5,1,5,0,0,0,41,1,0,1,0,2,2,0,2,0,0,1,2,0,0,0,1,0,3,23,1,2,0,4,4,20,2,0,1,6,2,11,6,0,18,0,2,1,2,1,1,2,2,12,0,9,2,17,5,0,4,0,2,0,0,5,0,5,11,0,0,0,0,1,0,0,1,1,10,2,0,2,0,2,33,2,3,1,0,11,0,83,0,0,8,2,0,267,1,247,4,8,5,2,7,1,1,1,0,3
2008-01,7,1,4,14,8,3,1,1,4,6,3,14,1,1,1,31,31,14,2,8,0,0,0,4,1,1,12,2,111,35,1,7,1,9,27,15,808,3,0,0,2,31,4,2,5,0,1,47,0,49,0,21,2,3,4,20,1,1,0,19,1,2,3,1,201,12,2,2,1,6,1,20,2,0,2,254,11,2,2,1,15,20,5,5,5,0,0,0,3,23,2,12,2,4,1,0,0,0,15,3,34,18,2,0,1,0,2,6,0,0,1,12,2,2,0,4,2,61,9,7,1,1,0,25,0,9,1,0,0,4,1,5,0,0,7,0,2,5,19,1,0,1,2,3,11,0,7,1,0,1,6,0,0,0,4,0,0,14,0,1,4,4,10,5,5,1,1,8,3,17,33,10,28,2,13,2,11,0,0,1,4,18,1,9,2,28,6,9,1,0,1,2,4,19,1,1,13,0,0,1,1,2,4,1,0,4,29,7,6,0,0,2,39,4,4,1,1,19,6,29,0,19,1,0,1,430,13,217,17,22,3,0,9,1,0,3,0,1
2008-02,6,8,7,7,4,1,6,1,6,4,4,14,2,3,1,22,17,21,4,8,9,2,0,3,2,2,18,6,95,34,2,1,0,2,14,0,709,9,10,0,1,65,5,1,4,0,7,47,0,1,4,7,2,1,3,10,3,0,0,5,1,0,6,0,256,13,1,0,1,4,2,27,1,2,0,230,7,1,0,1,10,5,2,16,9,0,1,3,2,37,0,0,3,2,0,0,0,1,15,0,38,46,6,0,26,3,0,1,2,0,1,22,5,2,1,2,11,62,2,16,1,3,0,14,0,3,2,4,0,0,0,10,2,2,6,3,0,7,12,5,1,2,0,2,2,0,17,9,0,0,7,2,2,1,0,0,0,48,1,1,0,1,10,14,1,3,0,7,3,2,12,0,32,5,0,1,1,0,0,3,1,20,8,11,4,23,4,18,3,1,1,0,2,13,1,1,6,0,2,0,1,2,3,1,0,5,4,5,6,7,0,1,53,7,5,1,1,34,5,76,9,1,8,0,5,322,7,215,1,27,2,0,5,0,0,2,8,1
2008-03,3,0,2,8,0,6,27,1,1,11,0,3,2,5,5,41,28,14,2,5,3,2,5,3,2,2,13,5,61,19,1,7,3,4,8,1,684,1,0,2,2,14,3,0,17,0,1,50,0,4,1,9,8,0,8,27,0,1,1,10,3,1,4,0,219,12,0,1,0,6,4,14,2,0,1,231,10,18,1,0,14,6,4,17,16,8,0,1,4,8,0,2,2,9,1,2,2,0,19,3,47,17,0,0,29,4,1,0,1,11,2,30,6,11,1,4,1,48,7,8,0,0,0,5,0,1,0,0,1,0,1,9,1,0,6,5,0,3,21,2,0,1,6,1,4,1,0,2,0,5,14,2,0,0,3,2,0,23,2,0,1,1,20,24,17,3,23,4,3,7,7,1,15,0,3,1,0,0,9,8,2,20,16,7,5,8,1,21,2,2,0,1,3,19,0,0,13,1,0,1,1,0,0,2,2,2,1,6,5,1,0,0,21,2,1,0,0,32,0,39,7,8,5,1,2,358,4,298,1,19,2,2,10,1,0,10,0,1
2008-04,3,0,9,25,6,10,5,0,15,22,10,10,0,0,2,20,23,23,3,1,0,1,12,2,1,2,16,10,45,21,0,3,0,2,9,3,645,4,6,1,3,24,2,1,11,0,6,39,0,4,0,6,9,0,7,11,1,12,0,10,5,0,26,2,278,7,5,2,1,2,10,14,0,2,0,197,9,1,1,11,12,10,9,10,10,0,9,11,5,52,0,1,0,1,1,0,1,0,7,0,47,30,8,2,14,3,1,1,2,5,0,25,2,4,1,9,4,47,12,2,1,1,0,8,0,3,2,4,13,2,0,14,2,1,11,1,3,4,51,4,0,7,5,4,9,0,6,0,0,0,7,0,1,0,8,0,1,28,2,0,1,1,7,11,15,2,7,10,1,4,14,4,18,0,2,2,0,2,0,3,2,5,5,1,6,23,8,12,5,0,0,1,4,16,4,3,12,0,0,0,0,0,1,0,1,5,30,7,17,0,1,2,50,3,2,3,1,19,6,67,0,7,1,0,3,356,4,262,6,14,0,6,2,0,0,4,1,9
2008-05,3,1,11,48,2,0,7,1,5,30,3,11,0,2,3,52,24,12,2,13,0,7,11,3,3,3,12,8,84,51,1,3,0,0,12,5,646,6,4,0,7,44,0,8,6,0,5,56,0,9,1,5,3,0,13,11,2,1,0,22,1,0,0,25,434,23,3,2,4,7,0,23,5,6,0,255,9,7,0,0,7,12,6,7,11,2,4,5,4,63,4,2,0,0,4,0,0,0,13,2,34,25,13,1,26,1,1,5,0,4,1,35,3,13,3,4,3,99,16,7,1,2,0,6,0,4,0,8,2,2,0,4,1,3,10,5,6,25,55,3,0,22,2,2,2,0,8,0,1,0,12,2,0,0,3,0,2,21,0,2,1,1,1,10,5,0,4,13,2,2,16,1,12,0,25,0,0,4,0,34,0,16,14,2,6,17,3,10,4,1,2,5,6,17,2,5,8,20,12,1,1,5,0,0,2,5,1,9,23,2,1,0,31,8,1,5,2,39,3,37,0,1,1,1,4,364,13,323,1,23,6,1,5,0,0,2,0,9
2008-06,2,0,12,60,0,3,6,1,8,15,6,40,2,1,1,27,22,7,1,5,1,3,4,7,2,2,12,1,103,11,1,4,0,5,2,0,647,1,2,3,0,55,1,0,6,2,4,62,0,13,0,9,9,0,2,34,5,1,0,13,1,0,10,0,310,9,2,2,10,0,6,19,3,0,2,239,9,1,2,0,6,7,4,11,10,0,1,1,3,37,14,7,6,1,1,2,5,0,17,1,69,44,13,3,7,0,2,2,4,2,0,41,3,5,1,13,13,93,3,1,1,1,1,8,1,5,4,0,3,3,0,14,0,1,14,4,5,28,39,9,0,0,12,1,1,0,16,0,1,1,6,0,0,0,14,0,2,21,1,0,0,3,1,22,11,1,5,15,3,2,13,0,18,4,6,0,5,0,11,39,2,15,1,17,3,17,3,25,1,0,0,1,3,15,3,11,20,0,8,0,1,1,0,1,1,0,3,3,12,5,0,0,39,8,3,2,5,18,8,71,2,0,2,2,1,324,4,414,11,15,5,1,1,5,8,1,0,2
2008-07,1,1,11,60,1,2,6,1,3,34,10,8,1,3,3,19,22,11,1,8,0,2,0,5,3,3,13,6,136,28,6,5,0,1,20,3,729,0,1,1,7,45,0,0,16,1,4,71,3,1,1,14,2,1,21,22,8,0,0,5,1,3,23,27,364,14,1,5,2,1,7,19,2,6,1,295,12,0,0,1,7,14,4,13,25,0,0,1,5,17,3,4,0,3,0,0,0,0,10,0,38,26,16,2,15,1,2,1,7,4,1,33,2,7,0,4,4,64,13,0,0,1,0,14,1,3,3,7,4,3,0,0,2,2,17,1,5,13,7,3,1,14,28,0,6,0,9,0,0,1,12,3,0,0,28,4,2,58,6,6,3,1,7,31,1,1,14,22,3,3,9,2,23,3,10,0,2,0,1,28,2,14,11,6,2,19,6,13,10,0,2,2,15,14,1,2,9,1,5,3,1,2,3,5,3,3,10,10,5,5,0,3,32,12,4,4,3,27,3,102,1,0,3,0,2,348,4,301,1,65,3,1,8,3,0,2,1,5
2008-08,2,0,8,56,2,0,173,17,1,50,2,5,0,4,3,51,25,13,3,4,5,2,0,3,4,0,17,1,58,31,1,8,0,5,17,2,577,8,4,4,2,62,5,2,14,1,3,34,2,9,2,6,7,4,11,8,5,0,0,13,2,1,4,0,275,17,0,0,5,1,7,15,3,2,0,241,5,2,1,0,4,6,7,3,14,1,0,1,5,11,5,8,2,3,1,0,41,4,4,0,38,26,5,3,5,1,1,1,13,12,1,27,2,3,3,8,2,100,9,2,3,0,5,7,0,1,2,2,6,3,3,5,2,0,10,5,0,2,37,1,0,10,6,0,1,0,5,0,1,3,8,1,0,2,15,4,2,36,1,5,0,5,4,36,12,1,6,13,5,30,25,2,34,0,7,0,0,2,5,8,5,11,2,3,2,18,2,1,6,0,0,3,10,16,2,6,24,0,0,1,8,3,1,0,0,3,6,1,6,5,0,5,46,10,2,4,2,28,2,69,10,1,1,1,5,287,2,347,7,23,0,7,15,3,0,2,2,0
2008-09,5,1,4,38,3,5,19,1,8,39,2,4,0,2,4,31,33,25,1,9,1,1,0,3,4,2,7,1,67,47,2,11,1,9,16,10,550,1,0,1,1,125,1,5,6,7,17,38,1,20,0,11,5,1,6,11,1,0,0,7,2,2,15,0,262,8,1,1,2,3,3,11,3,5,1,355,7,4,10,2,4,15,16,1,14,0,6,12,19,36,1,5,0,0,3,1,6,0,18,2,54,58,4,0,9,1,3,1,1,3,1,13,0,8,0,4,4,67,4,14,2,0,0,9,0,3,7,2,0,3,0,3,11,2,11,3,2,1,27,8,1,15,8,5,6,0,6,0,0,0,11,2,0,0,4,3,2,56,0,9,7,8,6,31,4,0,6,12,1,24,6,3,19,0,16,4,1,1,4,12,3,15,5,25,0,12,6,6,4,0,0,2,1,9,0,3,5,0,2,3,1,3,2,1,0,4,8,4,2,6,0,32,30,4,0,0,0,34,0,26,27,0,2,2,4,308,5,468,1,18,1,3,8,0,1,0,0,7
2008-10,1,1,5,69,0,0,7,0,12,17,0,7,0,4,2,15,51,13,2,7,1,0,0,2,1,2,11,5,70,28,1,11,5,7,10,6,585,7,0,9,2,47,2,2,7,3,5,58,1,3,0,32,2,0,1,16,0,0,0,24,1,3,6,0,296,22,1,0,13,4,0,9,4,2,0,200,23,1,3,1,4,19,6,5,10,0,2,2,2,22,18,6,0,4,0,0,0,0,12,3,47,35,7,0,14,5,2,1,2,8,3,22,2,14,1,6,5,109,3,7,1,0,1,3,0,2,4,2,0,0,0,2,4,3,6,2,1,0,75,4,1,3,4,2,8,0,35,1,0,0,11,1,0,0,6,0,4,28,0,2,0,2,5,14,2,1,5,9,0,16,23,0,15,3,6,2,3,0,0,7,1,20,3,13,2,14,6,1,2,0,2,2,4,19,0,13,14,0,19,2,0,3,1,0,2,3,2,7,4,0,0,10,62,2,5,1,0,24,0,53,7,2,3,2,2,285,6,309,3,37,3,4,7,0,1,3,0,1
2008-11,0,0,6,54,4,0,13,4,4,58,0,5,0,2,0,46,23,28,5,4,4,0,0,1,1,1,9,1,63,38,0,6,0,15,18,1,519,2,0,0,0,78,0,21,9,1,12,27,0,6,1,18,0,0,6,11,4,0,0,14,1,0,5,0,265,5,3,1,2,2,9,7,5,0,3,148,8,0,0,0,14,13,4,16,12,0,2,2,1,38,9,0,1,0,0,0,21,0,8,1,50,60,21,0,5,0,0,3,7,14,3,15,2,2,0,5,2,71,15,13,1,0,1,5,0,1,4,1,2,3,0,10,2,3,9,5,1,0,42,9,0,5,5,0,0,0,18,0,2,0,6,0,0,2,8,2,1,53,3,11,0,2,5,15,3,0,1,12,6,1,5,0,7,0,7,1,1,0,5,8,3,14,1,13,1,18,2,8,4,0,1,2,1,13,2,2,5,0,0,0,2,4,0,0,1,0,4,5,4,8,0,6,45,8,0,4,0,34,7,77,2,0,1,0,2,251,1,347,2,21,3,8,9,1,8,5,0,0
2008-12,0,0,5,62,2,1,7,2,13,130,6,13,3,2,0,20,43,27,7,11,5,2,0,5,4,2,12,0,72,12,2,18,0,5,25,0,664,10,0,2,0,64,10,61,14,0,11,47,0,11,2,6,2,2,6,13,5,0,0,7,3,0,12,0,269,5,3,0,7,7,1,21,1,1,0,283,11,2,0,2,13,6,6,14,18,0,1,1,4,21,10,1,1,2,10,0,0,2,27,1,68,61,40,1,0,0,2,2,3,3,7,23,15,8,1,11,1,47,17,15,0,1,0,13,0,5,2,2,4,0,0,10,1,4,15,2,8,1,73,3,2,19,6,2,5,0,32,3,0,0,10,2,0,0,2,1,1,74,3,1,0,5,6,32,1,2,5,12,6,6,24,1,35,4,1,1,4,0,0,8,3,19,0,6,1,20,6,13,17,1,2,0,2,14,1,7,12,0,0,0,6,8,4,0,8,0,9,2,10,2,2,7,40,13,3,0,1,38,1,64,4,0,1,1,2,320,8,369,2,69,1,7,11,0,1,0,0,1
2009-01,2,0,4,27,3,1,9,4,7,43,4,2,3,1,1,24,26,15,4,1,2,0,12,5,0,0,8,2,69,17,1,2,0,12,14,4,677,4,0,7,0,46,7,8,9,0,8,39,0,11,0,7,3,1,4,18,1,2,0,13,4,3,4,0,242,9,2,0,6,1,1,8,5,0,1,259,6,3,3,0,18,15,4,29,15,0,1,1,1,101,0,10,6,2,2,0,1,9,11,3,42,23,6,14,0,0,0,21,1,1,5,34,19,0,8,10,1,97,14,8,0,0,2,9,1,10,1,1,1,1,1,5,2,4,22,6,3,0,31,0,0,0,11,3,4,0,24,0,5,4,4,1,0,0,9,0,0,59,8,2,1,1,4,28,7,1,24,6,1,8,12,1,27,8,5,0,3,0,1,7,0,13,0,5,3,18,9,4,3,0,0,2,3,8,1,7,26,0,9,0,4,1,1,0,12,1,5,4,6,0,0,15,41,3,3,8,0,27,2,33,0,8,2,0,5,338,7,266,1,57,3,8,19,0,2,1,0,5
2009-02,1,3,2,49,1,2,12,0,6,54,1,10,3,16,4,23,27,10,2,6,0,1,2,1,1,1,12,4,84,30,0,15,0,10,30,2,651,5,3,8,6,72,2,1,2,2,8,46,0,4,3,14,0,2,6,12,1,1,1,9,0,0,3,6,307,19,3,2,9,2,0,13,1,1,1,204,7,1,0,1,5,4,3,8,27,0,0,3,2,29,3,14,1,5,5,1,0,0,11,12,28,41,10,1,46,7,3,4,7,14,2,10,5,7,1,6,3,112,7,36,0,0,1,7,0,1,3,2,0,0,2,9,3,1,20,6,3,0,74,0,1,8,1,2,15,0,5,0,1,1,2,3,9,0,6,13,2,28,1,0,3,1,7,20,2,0,18,10,2,15,7,0,37,4,5,0,3,1,2,3,3,22,6,23,0,18,7,7,14,0,0,0,3,20,3,9,12,1,0,1,0,5,0,1,1,6,8,1,8,6,1,8,95,4,4,0,1,23,2,47,1,0,1,1,4,381,2,516,4,18,5,10,17,1,0,2,1,0
